CO2,TVOC,TIMESTAMP
403.0,0,2019-09-05 00:21
400.0,0,2019-09-05 00:41
401.0,0,2019-09-05 01:01
403.0,0,2019-09-05 01:21
402.0,0,2019-09-05 01:41
401.0,0,2019-09-05 02:01
405.0,1.0,2019-09-05 02:21
402.0,0,2019-09-05 02:41
401.0,0,2019-09-05 03:01
401.0,0,2019-09-05 03:21
400.0,0,2019-09-05 03:41
400,0,2019-09-05 04:01
401.0,0,2019-09-05 04:21
403,0,2019-09-05 04:41
400.0,0,2019-09-05 05:01
403.0,0,2019-09-05 05:21
407.0,1.0,2019-09-05 05:41
402.0,0.0,2019-09-05 06:01
402.0,0.0,2019-09-05 06:21
406.0,1.0,2019-09-05 06:41
408.0,1.0,2019-09-05 07:01
405.0,1.0,2019-09-05 07:21
403.0,0.0,2019-09-05 07:41
400.0,0,2019-09-05 08:01
401.0,0,2019-09-05 08:21
405,0,2019-09-05 08:41
402,0,2019-09-05 09:01
400,0,2019-09-05 09:21
400.0,0,2019-09-05 09:41
406.0,1.0,2019-09-05 10:01
401.0,0,2019-09-05 10:21
400,0,2019-09-05 10:41
404.0,0,2019-09-05 11:01
403.0,0,2019-09-05 11:21
401,0,2019-09-05 11:41
402.0,0,2019-09-05 12:01
400.0,0,2019-09-05 12:21
400,0,2019-09-05 12:41
402,0,2019-09-05 13:01
401.0,0,2019-09-05 13:21
401.0,0,2019-09-05 13:41
407.0,1.0,2019-09-05 14:01
400.0,0,2019-09-05 14:21
400.0,0,2019-09-05 14:41
400.0,0,2019-09-05 15:01
408.0,1.0,2019-09-05 15:21
402,0.0,2019-09-05 15:43
404,0,2019-09-05 16:01
400.0,0,2019-09-05 16:21
402.0,0,2019-09-05 16:41
401.0,0.0,2019-09-05 17:01
409.0,1,2019-09-05 17:21
402.0,0,2019-09-05 17:41
402.0,0,2019-09-05 18:01
402.0,0,2019-09-05 18:21
401.0,0,2019-09-05 18:41
401.0,0,2019-09-05 19:01
400.0,0,2019-09-05 19:41
402.0,0,2019-09-05 20:01
402.0,0.0,2019-09-05 20:21
401.0,0,2019-09-05 20:41
401.0,0,2019-09-05 21:01
401.0,0,2019-09-05 21:21
402.0,0,2019-09-05 21:41
401.0,0,2019-09-05 22:01
401.0,0,2019-09-05 22:21
402.0,0,2019-09-05 22:41
402,0,2019-09-05 23:01
402,0,2019-09-05 23:21
404.0,0,2019-09-06 00:01
401.0,0,2019-09-06 00:21
404.0,0.0,2019-09-06 00:41
408.0,1.0,2019-09-06 01:01
403.0,0.0,2019-09-06 01:21
407.0,1,2019-09-06 01:41
403.0,0.0,2019-09-06 02:01
401.0,0,2019-09-06 02:21
405,0,2019-09-06 02:41
403.0,0,2019-09-06 03:01
402.0,0.0,2019-09-06 03:21
401.0,0,2019-09-06 03:41
401.0,0,2019-09-06 04:01
401,0,2019-09-06 04:21
402.0,0,2019-09-06 04:41
400.0,0,2019-09-06 05:01
400.0,0,2019-09-06 05:21
400.0,0,2019-09-06 05:41
400.0,0,2019-09-06 06:01
400.0,0,2019-09-06 06:21
401.0,0,2019-09-06 06:41
402.0,0,2019-09-06 07:01
404.0,0,2019-09-06 07:21
407.0,1.0,2019-09-06 07:41
404.0,0,2019-09-06 08:01
403.0,0,2019-09-06 08:21
403,0,2019-09-06 08:41
404.0,0,2019-09-06 09:01
407.0,1.0,2019-09-06 09:21
404.0,0,2019-09-06 09:41
402.0,0,2019-09-06 10:01
401.0,0,2019-09-06 10:21
404.0,0,2019-09-06 10:41
405.0,0.0,2019-09-06 11:01
404.0,0,2019-09-06 11:21
403.0,0.0,2019-09-06 11:41
402.0,0,2019-09-06 12:01
402.0,0,2019-09-06 12:21
401.0,0,2019-09-06 12:41
409.0,1,2019-09-06 13:01
406,0.0,2019-09-06 13:21
404.0,0.0,2019-09-06 13:41
402.0,0.0,2019-09-06 14:01
412.0,1.0,2019-09-06 14:21
401.0,0,2019-09-06 14:41
400.0,0,2019-09-06 15:01
402.0,0,2019-09-06 15:21
405.0,0.0,2019-09-06 15:41
402.0,0,2019-09-06 16:01
401.0,0,2019-09-06 16:41
408,1.0,2019-09-06 17:01
402.0,0,2019-09-06 17:21
403.0,0,2019-09-06 17:41
401.0,0,2019-09-06 18:01
401.0,0,2019-09-06 18:21
404.0,0.0,2019-09-06 18:41
402.0,0,2019-09-06 19:01
406.0,0.0,2019-09-06 19:21
403.0,0.0,2019-09-06 19:41
402.0,0,2019-09-06 20:01
402.0,0,2019-09-06 20:21
406.0,0,2019-09-06 20:41
401.0,0,2019-09-06 21:01
401,0,2019-09-06 21:21
402.0,0,2019-09-06 21:41
403.0,0,2019-09-06 22:01
402.0,0.0,2019-09-06 22:21
406.0,0.0,2019-09-06 22:41
402.0,0,2019-09-06 23:01
403,0,2019-09-06 23:21
402.0,0,2019-09-06 23:41
400,0,2019-09-07 00:01
400,0,2019-09-07 00:21
400.0,0,2019-09-07 00:41
401.0,0,2019-09-07 01:01
402.0,0,2019-09-07 01:21
402.0,0,2019-09-07 01:41
400.0,0,2019-09-07 02:01
401.0,0,2019-09-07 02:21
400.0,0,2019-09-07 02:41
402.0,0,2019-09-07 03:01
401.0,0,2019-09-07 03:21
402.0,0,2019-09-07 03:41
400.0,0,2019-09-07 04:01
402.0,0,2019-09-07 04:21
402.0,0,2019-09-07 04:41
401.0,0,2019-09-07 05:01
402,0,2019-09-07 05:21
401.0,0,2019-09-07 05:41
401,0,2019-09-07 06:01
400,0,2019-09-07 06:21
404.0,0,2019-09-07 06:41
402.0,0,2019-09-07 07:01
402.0,0,2019-09-07 07:21
403.0,0,2019-09-07 07:41
401,0,2019-09-07 08:01
405,0,2019-09-07 08:21
400.0,0,2019-09-07 08:41
403.0,0,2019-09-07 09:01
402.0,0,2019-09-07 09:21
402.0,0,2019-09-07 09:41
405.0,1.0,2019-09-07 10:01
402.0,0,2019-09-07 10:21
403.0,0,2019-09-07 10:41
403,0,2019-09-07 11:01
400,0,2019-09-07 11:21
404.0,1.0,2019-09-07 11:41
405.0,0.0,2019-09-07 12:01
414.0,1.0,2019-09-07 12:21
400.0,0,2019-09-07 12:41
401,0,2019-09-07 13:01
402.0,0,2019-09-07 13:21
402.0,0,2019-09-07 13:41
407,0.0,2019-09-07 14:01
401.0,0,2019-09-07 14:21
403.0,0,2019-09-07 14:41
401.0,0,2019-09-07 15:01
401.0,0,2019-09-07 15:21
400.0,0,2019-09-07 15:41
406.0,0.0,2019-09-07 16:01
401.0,0,2019-09-07 16:21
403.0,0.0,2019-09-07 16:41
404.0,0.0,2019-09-07 17:01
401,0,2019-09-07 17:21
401.0,0,2019-09-07 17:41
401.0,0,2019-09-07 18:01
403.0,0.0,2019-09-07 18:21
401.0,0,2019-09-07 18:41
400.0,0,2019-09-07 19:01
401.0,0,2019-09-07 19:21
402.0,0,2019-09-07 19:41
400.0,0,2019-09-07 20:01
404.0,0.0,2019-09-07 20:21
402.0,0.0,2019-09-07 20:41
402.0,0,2019-09-07 21:01
400.0,0,2019-09-07 21:21
402,0,2019-09-07 21:41
401.0,0,2019-09-07 22:01
401.0,0,2019-09-07 22:21
402.0,0.0,2019-09-07 22:41
400,0,2019-09-07 23:01
400.0,0,2019-09-07 23:21
405.0,0,2019-09-07 23:41
401,0,2019-09-08 00:01
404.0,0.0,2019-09-08 00:21
401.0,0,2019-09-08 00:41
404.0,0,2019-09-08 01:01
402.0,0,2019-09-08 01:21
407,0.0,2019-09-08 01:41
402,0,2019-09-08 02:01
402,0,2019-09-08 02:21
402.0,0,2019-09-08 02:41
402,0,2019-09-08 03:01
401.0,0,2019-09-08 03:21
402.0,0.0,2019-09-08 03:41
401.0,0,2019-09-08 04:01
401,0,2019-09-08 04:21
401.0,0,2019-09-08 04:41
401.0,0,2019-09-08 05:01
401.0,0,2019-09-08 05:21
400.0,0,2019-09-08 05:41
405.0,0.0,2019-09-08 06:01
402.0,0,2019-09-08 06:21
401.0,0,2019-09-08 06:41
400.0,0,2019-09-08 07:01
401.0,0,2019-09-08 07:21
404,0.0,2019-09-08 07:41
402.0,0,2019-09-08 08:01
405.0,0.0,2019-09-08 08:21
401.0,0,2019-09-08 08:41
401.0,0,2019-09-08 09:01
401.0,0,2019-09-08 09:21
402.0,0,2019-09-08 09:41
403,0,2019-09-08 10:01
403.0,0,2019-09-08 10:21
401.0,0,2019-09-08 10:41
400,0,2019-09-08 11:01
401.0,0,2019-09-08 11:21
401.0,0,2019-09-08 11:41
671.0,41.0,2019-09-12 20:28
401.0,0,2019-09-12 20:41
403.0,0.0,2019-09-12 21:01
400,0,2019-09-16 14:33
